Index Roll Pitch Yaw
99 -1.545418897609991 -0.7754556632752553 0.759872062236107
100 -1.5519342147973716 -0.787809249529388 0.7563280508416876
101 -1.5583596682107812 -0.800009109069787 0.7529109168844541
102 -1.5646627143562055 -0.8120887376250133 0.7495769948420552
103 -1.5708187668017852 -0.8240722397483179 0.7462896363398674
104 4.706376693506651 -0.8359770200632164 0.7430173381354619
105 -1.5042902772803242 -0.8133347018056684 0.6922145025963538
106 -1.5064021316250087 -0.8275304349134076 0.685462407452913
107 -1.5090700646208552 -0.8409715124914283 0.6793377284970452
108 -1.5120441351319887 -0.8538655739264471 0.6736307539126809
109 -1.5150978199807734 -0.8663793314796645 0.6681583876024528
110 -1.5181524516904892 -0.8785835125892926 0.6628300010389268
111 -1.521105796299238 -0.8905501133851852 0.6575484709904047
112 -1.5238808364914385 -0.9023287104330953 0.6522373388604108
113 -1.5264180621829198 -0.9139531602251882 0.6468349793829917
114 -1.528669923488292 -0.9254462551740726 0.6412902921142885
115 -1.5305968565986592 -0.9368229512912618 0.6355595402936158
116 -1.532164442363145 -0.9480926005651519 0.6296040387384609
117 -1.5333413752172649 -0.959260490963408 0.6233884629180073
118 -1.5340980095661276 -0.970328905112963 0.6168796094787967
119 -1.5344053170492127 -0.981297844287807 0.6100454839622595
120 -1.5342341365600407 -0.9921655193722673 0.602854625963404
121 -1.5335546339877628 -1.0029286791921388 0.5952756077283716
122 -1.532335913978438 -1.0135828249086518 0.5872766612371385
123 -1.5305457443163393 -1.0241223441548328 0.5788254028871767
124 -1.5281503668305576 -1.0345405882325271 0.5698886353389891
125 -1.525114378522065 -1.0448299085683856 0.5604322139347282
126 -1.5214006739503714 -1.0549816637680773 0.5504209711213766
127 -1.516900442916942 -1.0650069506175786 0.5397543463480732
128 -1.5116599025590864 -1.0748662029201936 0.528475487123826
129 -1.5056323517949957 -1.0845500459897708 0.5165418699426203
130 -1.4987711537760622 -1.094047245979315 0.5039115179898945
131 -1.4910296191470782 -1.1033448860925115 0.4905428996314458
132 -1.4823611001566541 -1.1124284722090914 0.4763950238591419
133 -1.472719276607188 -1.1212819933930434 0.46142771722264264
134 -1.4620586253305596 -1.1298879564406983 0.4456020758955246
135 -1.4503350716709318 -1.1382274095793465 0.42888109222062876
136 -1.4375068247893155 -1.1462799679413238 0.4112304576415755
137 -1.423535398590146 -1.1540238519989123 0.39261954337538985
138 -1.4083868165986506 -1.1614359493565267 0.3730225563508871
139 -1.3920329919666656 -1.1684919098319455 0.35241986057991403
140 -1.3744532627547703 -1.1751662833263696 0.3307994430382728
141 -1.3556360477255933 -1.1814327093079449 0.30815848831291137
142 -1.335580569479447 -1.1872641655497136 0.28450500812924506
143 -1.31429857087759 -1.192633281826165 0.25985945143207556
144 -1.2918159291475524 -1.1975127213850392 0.23425619978274836
145 -1.2681740525750436 -1.201875629063496 0.2077448341754815
146 -1.2434300076164995 -1.2056966159430327 0.18038931481277154
147 -1.2176562365899182 -1.2089526397663442 0.1522668911481604
148 -1.190946574316508 -1.2116206074581484 0.12347902863971605
149 -1.163411076710747 -1.2136803030102874 0.09414242814815377
150 -1.1351745818616208 -1.2151149505604213 0.06438743867270968
151 -1.1063744804766502 -1.2159117288801506 0.034355697359614856
152 -1.0771577735353004 -1.2160622025717531 0.004197081471371655
153 -1.0476775624326073 -1.215562639347829 -0.02593387630678179
154 -1.0180891748507475 -1.2144141899119116 -0.05588190131310822
155 -0.9885461681160113 -1.212622916640526 -0.0854949746603153
156 -0.9591964638680777 -1.210199668446631 -0.11462816110581286
157 -0.9301788511481117 -1.2071598105226322 -0.14314703198932333
158 -0.9016200524159426 -1.203522827718223 -0.17093049299245244
159 -0.8737347900590486 -1.1993212966465356 -0.19776265144861194
160 -0.8464367201761998 -1.1945850953217776 -0.22378011964589373
161 -0.8198630534967575 -1.1893296609287924 -0.24882409635273173
162 -0.7940836102586362 -1.1835848617138995 -0.2728333548494408
163 -0.7691510166506621 -1.177381933981861 -0.29576428748210626
164 -0.7451020292051185 -1.170752906640959 -0.3175894351434667
165 -0.7219591066230229 -1.1637300907185726 -0.3382957821119559
166 -0.6997321268976839 -1.1563456389844196 -0.35788292075425177
167 -0.6784201558365015 -1.1486311770299549 -0.3763611812235772
168 -0.6580131882102833 -1.1406175038889081 -0.3937498051855839
169 -0.6384938009308803 -1.1323343577732268 -0.410075223664389
170 -0.6198386759869323 -1.1238102407932087 -0.42536948021404086
171 -0.6020199674675686 -1.1150722955677517 -0.43966882365672144
172 -0.5850065008577898 -1.1061462262854231 -0.4530124805774931
173 -0.5687648035461108 -1.0970562569015476 -0.4654416069434386
174 -0.5532599732444483 -1.0878251196068107 -0.4769984104890175
175 -0.5384563961443161 -1.0784740673537443 -0.4877254304863021
176 -0.5243183296019316 -1.0690229049789401 -0.49766495869272975
177 -0.510810365456317 -1.059490034236712 -0.5068585841211883
178 -0.4978977901973676 -1.0498925088132727 -0.5153468443340132
179 -0.4855468575032136 -1.0402460960872397 -0.5231689668253832
180 -0.47372498746770964 -1.0305653430251924 -0.5303626854090284
181 -0.4624009053731921 -1.0208636441431427 -0.5369641181329292
182 -0.45160666512967707 -1.011179190209517 -0.5429531845606561
183 -0.44123247642051666 -1.001491103517616 -0.5484356764868203
184 -0.4312567519406958 -0.9918111279322872 -0.5534373170977733
185 -0.4216578761925107 -0.9821497921157474 -0.5579835935551438
186 -0.41241459386481605 -0.9725165466737218 -0.5620993882751546
187 -0.4035062697939664 -0.9629198811179426 -0.5658087377850687
188 -0.39491305638203955 -0.9533674241788687 -0.5691346830908617
189 -0.38661599461961704 -0.9438660303604756 -0.5720991853174
190 -0.37859706776789914 -0.9344218550931465 -0.5747230875401173
191 -0.37083922158204397 -0.9250404203985848 -0.5770261089419431
192 -0.3633263611824671 -0.9157266726194007 -0.5790268612302232
193 -0.3560433319235312 -0.9064850334730252 -0.5807428800206046
194 -0.3489758895934376 -0.8973194454534095 -0.5821906659181376
195 -0.34211066380448996 -0.8882334124143246 -0.5833857315033462
196 -0.33539503542386684 -0.8792067965032145 -0.5843620073686724
197 -0.3288696431692779 -0.8702719029379558 -0.5851039106949778
198 -0.3225201362940038 -0.8614296267433256 -0.5856273214952202
199 -0.3163337791746106 -0.8526809224865425 -0.5859464899580626
200 -0.31029916180193395 -0.8440267358270355 -0.586074318645256
201 -0.30440597924260326 -0.8354679560208954 -0.5860225781333124
202 -0.29864486187504813 -0.8270053839655814 -0.585802073745244
203 -0.2930072431723132 -0.8186397116936163 -0.5854227761564136
204 -0.28748525539540926 -0.8103715102354699 -0.5848939251564973
205 -0.28207164616117386 -0.8022012235419633 -0.5842241133232211
206 -0.2767597107339679 -0.7941291667408036 -0.5834213545384536
207 -0.2715432362596313 -0.7861555274437363 -0.5824931409569157
208 -0.2664164551558099 -0.7782803691540261 -0.5814464910811631
209 -0.26137400559804114 -0.7705036360745064 -0.5802879909023236
210 -0.25641089757020286 -0.762825158804265 -0.5790238295614332
211 -0.25152248333486993 -0.7552446605524497 -0.57765983061858
212 -0.24670443146261745 -0.7477617636022522 -0.5762014797486313
213 -0.2419527037676148 -0.7403759958357921 -0.5746539494856895
214 -0.237263534650326 -0.7330867971880074 -0.5730221214939146
215 -0.2326334124616407 -0.7258935259398999 -0.5713106067357624
216 -0.22805906258709507 -0.7187954647923643 -0.5695237638295063
217 -0.22356979365908902 -0.7118113540566152 -0.567633221283169
218 -0.21912078037687244 -0.7049153417603193 -0.5656835005949807
219 -0.2147119930844792 -0.6981080019965576 -0.5636761894999018
220 -0.21034286751214992 -0.6913894498394344 -0.561613259750124
221 -0.20601248916946324 -0.6847594552763896 -0.5594969190534222
222 -0.2017197254303431 -0.6782175276901341 -0.557329506524002
223 -0.19746331961747 -0.6717629786317093 -0.5551134194502023
224 -0.1932419575209341 -0.6653949685939593 -0.5528510625522756
225 -0.18905431395577543 -0.6591125419936694 -0.5505448133488193
226 -0.18481420801790738 -0.652547336126976 -0.548211721339231
227 -0.18061736213892488 -0.646071875948964 -0.5458324273288098
228 -0.17646068436528717 -0.6396841811167105 -0.5434105120296122
229 -0.17234165606280283 -0.6333825227601958 -0.5409490964033752
230 -0.16825819651896468 -0.6271653510410072 -0.5384509462388087
231 -0.16420856343001988 -0.6210312430555966 -0.5359185486522346
232 -0.16016021348833687 -0.6149611249813104 -0.5333845515963929
233 -0.156152642586171 -0.6089770141143046 -0.5308133684285998
234 -0.1521820509776879 -0.6030761277647053 -0.5282088498906343
235 -0.14824553671383134 -0.597256155918913 -0.5255741850544939
236 -0.14434086078546549 -0.5915151279693011 -0.5229120712812636
237 -0.14046627661107935 -0.585851316898914 -0.5202248366994637
238 -0.13662040609501092 -0.5802631705616146 -0.5175145286372498
239 -0.13280214938476198 -0.5747492625300988 -0.51478297763986
240 -0.12901061900984367 -0.5693082570511739 -0.5120318439759726
241 -0.12524509166017306 -0.5639388841533637 -0.5092626515800487
242 -0.12150497272786276 -0.5586399220467035 -0.5064768129746733
243 -0.11778977008735736 -0.5534101847494038 -0.5036756477109801
244 -0.1140990745667334 -0.5482485134521773 -0.5008603961444507
245 -0.11043254527029811 -0.5431537705480436 -0.49803222984705653
246 -0.1067898984240474 -0.5381248355568811 -0.4951922595870706
247 -0.10317089878498265 -0.5331606023915588 -0.4923415415433907
248 -0.09957535292216457 -0.5282599775693788 -0.4894810822320159
249 -0.09600310386990807 -0.5234218790854586 -0.4866118424871093
250 -0.09245402679246117 -0.5186452357458836 -0.48373474074238665
251 -0.08893137895633019 -0.5139307442264939 -0.4808488510597695
252 -0.08543066793198406 -0.509275033887883 -0.47795739507722756
253 -0.0819521529126177 -0.504677226715568 -0.4750610041969128
254 -0.07849602473639106 -0.5001364073821807 -0.472160328240957
255 -0.07506242960345055 -0.49565163744296803 -0.46925602176800885
256 -0.07165148558910683 -0.491221965448993 -0.4663487347537243
257 -0.06826329403793907 -0.4868464341589016 -0.463439106336095
258 -0.06489794732772514 -0.4825240856886592 -0.46052776070757506
259 -0.061555534065549145 -0.47825396519546626 -0.45761530450606713
260 -0.058236142473333974 -0.47403512351903826 -0.4547023252480291
261 -0.0549398625019939 -0.46986661908043864 -0.4517893904822259
262 -0.051666787057694785 -0.4657475192513066 -0.44887704743823287
263 -0.04841701261260134 -0.4616769013443443 -0.4459658230112986
264 -0.045190639393269505 -0.45765385333198055 -0.443056223972756
265 -0.041987771283447106 -0.45367747436901645 -0.44014873732870297
266 -0.03880851553785347 -0.4497468751730054 -0.4372438307732798
267 -0.035652982374987596 -0.44586117830054584 -0.4343419531994228
268 -0.03252128449671554 -0.4420195183466351 -0.4314435352416157
269 -0.02941353656800194 -0.4382210420864446 -0.42854898983329304
270 -0.026329854679954856 -0.4344649085733683 -0.42565871276723155
271 -0.023270355812123 -0.43075028920330416 -0.4227730832512142
272 -0.020235157304884233 -0.42707636775237307 -0.41989246445401207
273 -0.017224376349187942 -0.42344234039334283 -0.4170172040385942
274 -0.014238129498320484 -0.4198474156946183 -0.4141476346808044
275 -0.011276532204656187 -0.41629081460470957 -0.41128407457258165
276 -0.00833969838304549 -0.41277177042436003 -0.40842682790944007
277 -0.005427740001670678 -0.40928952876803815 -0.40557618536225437
278 -0.0025407667005612478 -0.4058433475161194 -0.4027324245337047
279 0.0003211145624271161 -0.4024324967588341 -0.39989581039982514
280 0.003157799838665598 -0.3990562587328557 -0.3970665957372408
281 0.005969188489503452 -0.39571392775127295 -0.39424502153667196
282 0.008755183461537364 -0.3924048101275655 -0.3914313174033299
283 0.011515691537255623 -0.3891282240941422 -0.3886257019447972
284 0.014250623562007902 -0.3858834997159112 -0.3858283831469782
285 0.016959894648225893 -0.3826699787993274 -0.3830395587386679
286 0.01964342435787625 -0.379487014797297 -0.3802594165452591
287 0.02230113686408486 -0.37633397271030244 -0.3774881348320711
288 0.024932961092892114 -0.3732102289840712 -0.37472588263775597
289 0.027538830846071338 -0.3701151714040894 -0.37197282009818555
290 0.030118684905917847 -0.3670481989872449 -0.3692290987612179
291 0.03267246712291927 -0.3640087218708553 -0.3664948618926831
292 0.03520012648717108 -0.3609961611993255 -0.3637702447739175
293 0.03770161718439691 -0.35800994900866406 -0.36105537499114426
294 0.040176898637400926 -0.3550495281090692 -0.35835037271696857
295 0.04262593553376037 -0.3521143519657845 -0.3556553509842424
296 0.04504869784054644 -0.34920388457841106 -0.35297041595252376
297 0.047445160806824926 -0.3463176003588563 -0.3502956671673443
298 0.049815304954680784 -0.3434549840080822 -0.3476311978124804
299 0.05215911605947854 -0.3406155303918094 -0.34497709495540163
300 0.054476585120050824 -0.33779874441532676 -0.34233343978607245
301 0.0567677083194742 -0.3350041408975463 -0.339700307849246
302 0.059032486977090626 -0.3322312444444309 -0.33707776927041744
303 0.061270927492381055 -0.32947958932192517 -0.3344658889755432
304 0.06348304128130278 -0.32674871932850125 -0.33186472690467617
305 0.06566884470565437 -0.324038187667437 -0.32927433821962193
306 0.06782835899603956 -0.32134755681892413 -0.3266947735057377
307 0.0699616101689442 -0.31867639841211426 -0.32412607896797807
308 0.07206862893844912 -0.3160242930971923 -0.32156829662129294
309 0.07414945062306755 -0.3133908304175669 -0.3190214644754765
310 0.07620411504817004 -0.31077560868226506 -0.31648561671456865
311 0.0782326664444497 -0.3081782348386108 -0.3139607838708989
312 0.08023515334286047 -0.30559832434526135 -0.3114469929938688
313 0.08219675509591884 -0.3030389628921371 -0.30894733940184715
314 0.08413716689284523 -0.3004952086250089 -0.30645951967171703
315 0.08605502772851725 -0.29796704118038103 -0.3039831495772134
316 0.08794940625589276 -0.29545434315105884 -0.3015179790547591
317 0.08981967300772808 -0.29295693266564543 -0.29906384930040764
318 0.09166541092150515 -0.29047458576805896 -0.2966206631188555
319 0.09348635266668559 -0.2880070517806083 -0.29418836446213037
320 0.0952823367288258 -0.28555406384043375 -0.291766924338962
321 0.09705327662174978 -0.28311534611569106 -0.2893563311388787
322 0.09879913928935191 -0.28069061873774687 -0.28695658401402757
323 0.10051992994104508 -0.278279601162263 -0.28456768837733404
324 0.10221568139210357 -0.275882014449581 -0.2821896528640111
325 0.10388644655893664 -0.27349758280176334 -0.2798224873035333
326 0.10553229316431856 -0.271126034588379 -0.27746620138804823
327 0.10715329999101963 -0.26876710302068646 -0.2751208038195443
328 0.10874955422064225 -0.2664205265840589 -0.27278630178493746
329 0.11032114953330407 -0.2640860493042217 -0.27046270065463185
330 0.11186818474102145 -0.26176342089931004 -0.2681500038322955
331 0.11339076279568738 -0.25945239685353644 -0.2658482127059085
332 0.11488899006019948 -0.2571527384371076 -0.26355732666564413
333 0.11636297576465515 -0.25486421268936515 -0.2612773431648685
334 0.11781283159291633 -0.2525865923768393 -0.2590082578080022
335 0.11923867136121546 -0.25031965593428235 -0.2567500644541365
336 0.12064061076193755 -0.24806318739424582 -0.25450275532886835
337 0.12201876715376869 -0.24581697630904653 -0.25226632113929703
338 0.12337325938501054 -0.2435808176677862 -0.25004075118881186
339 0.12470420764082202 -0.24135451181026765 -0.24782603348949261
340 0.12601173330791338 -0.23913786433909406 -0.2456221548707358
341 0.12729595885215472 -0.2369306860308445 -0.24342910108328764
342 0.12855700770590595 -0.23473279274695505 -0.2412468568982158
343 0.1297950041628535 -0.232544005344746 -0.23907540620063394
344 0.131010073278778 -0.2303641495889079 -0.23691473207813352
345 0.13220234077715842 -0.2281930560636692 -0.23476481690400552
346 0.13337193295884608 -0.22603056008580535 -0.23262564241539962
347 0.13451897661525325 -0.2238765016186054 -0.2304971897866066
348 0.13564359894468137 -0.22173072518688056 -0.22837943969768326
349 0.13674592747150927 -0.2195930797930762 -0.2262723723986404
350 0.13782608996804768 -0.21746341883453385 -0.22417596776942483
351 0.13888421437890552 -0.21534160002193733 -0.22209020537592483
352 0.13992042874777488 -0.2132274852989681 -0.2200150645222103
353 0.1409348611465413 -0.21112094076318735 -0.217950524299235
354 0.1419276396066531 -0.20902183658816087 -0.21589656363018728
355 0.14289889205270545 -0.20693004694683298 -0.21385316131269905
356 0.14384874623817434 -0.20484544993615778 -0.21182029605808372
357 0.1447773296832775 -0.20276792750299 -0.2097979465277835
358 0.14568476961490728 -0.20069736537123667 -0.20778609136718984
359 0.1465711929086062 -0.1986336529702693 -0.20578470923698977
360 0.14743672603254332 -0.19657668336459297 -0.20379377884218086
361 0.14828149499346144 -0.19452635318476932 -0.2018132789589
362 0.1491056252845453 -0.1924825625595878 -0.19984318845918647
363 0.1499092418351915 -0.19044521504947806 -0.1978834863338066
364 0.15069246896262767 -0.1884142175811573 -0.1959341517132498
365 0.1499437384565252 -0.18670648968919493 -0.19372216969305867
366 0.1494020842089807 -0.18499802950470287 -0.1915619722979942
367 0.14900461678683574 -0.18329152749785754 -0.18944114033421489
368 0.14870117467690291 -0.18158921434490288 -0.1887271579020564
369 0.14846746119580034 -0.17989280508165867 -0.18796926787344126
370 0.1482806789606086 -0.17820277216986485 -0.1871683495822265
371 0.14812464172774775 -0.17651939023323482 -0.18632616979214522
372 0.14798786164840272 -0.174842803499296 -0.18544502800688578
373 0.14786218999161194 -0.17317307128848114 -0.18452751389881095
374 0.14774185116897742 -0.17151019861831132 -0.18357634320498661
375 0.14762275625031895 -0.1698541567092707 -0.18259424838970228
376 0.14750201509756344 -0.1682048966446467 -0.1815839074006742
377 0.1473775896479248 -0.16656235839758401 -0.18054789880426125
378 0.14724804750719467 -0.1649264767318936 -0.17948867507973376
379 0.147112386830752 -0.1632971850012801 -0.1784085483140716
380 0.14696991186703956 -0.16167441754274553 -0.17730968427114147
381 0.14682014450558345 -0.16005811113545304 -0.17619410202761032
382 0.14666276141233237 -0.15844820584329405 -0.17506367722420824
383 0.1464975493489198 -0.1568446454552382 -0.173920147582185
384 0.14632437341432092 -0.15524737766681276 -0.17276511975640263
385 0.14614315446962434 -0.15365635409816708 -0.1716000768917212
386 0.14595385308852538 -0.15207153021185904 -0.17042638645563302
387 0.14575645814505522 -0.15049286517177665 -0.16924530806390314
388 0.14555097869650901 -0.14892032167007543 -0.16805800111585856
389 0.14533743820792022 -0.1473538657393381 -0.1668655321250192
390 0.14511587044045515 -0.14579346656076633 -0.16566888167824412
391 0.14488631652222095 -0.14423909627501447 -0.16446895098887215
392 0.14464882285939096 -0.14269072979954409 -0.16326656803112027
393 0.14440343964461588 -0.14114834465462167 -0.16206249325739952
394 0.14415021979004328 -0.13961192079896945 -0.16085742490950294
395 0.14388921816230615 -0.13808144047538684 -0.15965200394038592
396 0.14362049103234575 -0.13655688806624608 -0.15844681856659548
397 0.14334409567819906 -0.13503824995852098 -0.157242408473093
398 0.14306009009678444 -0.1335255144178826 -0.15603926869279627
399 0.14276853279346913 -0.1320186714713314 -0.15483785318302123
400 0.14246948262724546 -0.1305177127978225 -0.15363857812036685
401 0.1421629986957509 -0.12902263162634442 -0.15244182493468994
402 0.14184914024893946 -0.12753342264093465 -0.15124794310172684
403 0.14152796662344236 -0.12605008189214384 -0.15005725271276393
404 0.14119953719195033 -0.12457260671448937 -0.1488700468385673
405 0.14086391132358456 -0.12310099564947301 -0.14768659370360626
406 0.14052114835238116 -0.12163524837376581 -0.14650713868547105
407 0.1401713075518234 -0.12017536563219307 -0.14533190615327896
408 0.1398144481139585 -0.11872134917517871 -0.14416110115784786
409 0.13945062913202433 -0.11727320170033388 -0.1429949109854296
410 0.1390799095858335 -0.11583092679789635 -0.14183350658589378
411 0.13870234832934192 -0.1143945288997491 -0.14067704388540436
412 0.1383180040799945 -0.11296401323176632 -0.13952566499284802
413 0.13792693540955092 -0.1115393857692512 -0.13837949930854054
414 0.1375292007361515 -0.11012065319524923 -0.13723866454306344
415 0.13712485831744625 -0.10870782286153265 -0.1361032676534668
416 0.13671396624466148 -0.1073009027520682 -0.1349734057034888
417 0.13629658243748 -0.10589990144879317 -0.1338491666539232
418 0.13587276463966247 -0.10450482809953524 -0.13273063008876762
419 0.13544257041531904 -0.10311569238792546 -0.13161786788234098
420 0.13500605714578007 -0.1017325045051618 -0.13051094481213998
421 0.1345632820270135 -0.10035527512349224 -0.12940991912182587
422 0.1341143020675326 -0.09898401537129486 -0.12831484303837404
423 0.13365917408676142 -0.09761873680964052 -0.12722576324710455
424 0.13319795471381224 -0.09625945141023282 -0.12614272132800197
425 0.1327307003866478 -0.09490617153462592 -0.1250657541564717
426 0.13225746735159172 -0.09355890991462892 -0.12399489427141308
427 0.13177831166316079 -0.09221767963381178 -0.12293017021326902
428 0.13129328918419247 -0.09088249411003306 -0.12187160683449094
429 0.13080245558624526 -0.08955336707891612 -0.1208192255846634
430 0.13030586635023567 -0.08823031257820511 -0.11977304477235196
431 0.1298035767673167 -0.0869133449329377 -0.11873307980556991
432 0.1292956419399467 -0.08560247874137483 -0.11769934341260813
433 0.12878211678315976 -0.0842977288616337 -0.11667184584483015
434 0.12826305602599453 -0.08299911039897181 -0.11565059506290454
435 0.1277385142130847 -0.08170663869367616 -0.1146355969078281
436 0.1272085457063874 -0.08042032930951308 -0.11362685525798799
437 0.1266732046870389 -0.07914019802269874 -0.1126243721733926
438 0.12613254515731764 -0.07786626081135134 -0.11162814802814447
439 0.12558662094271478 -0.07659853384539227 -0.11063818163209316
440 0.12503548569409095 -0.0753370334768617 -0.10965447034257858
441 0.1244791928899116 -0.07408177623061994 -0.10867701016706333
442 0.12391779583855578 -0.07283277879540664 -0.10770579585740925
443 0.12335134768068179 -0.07159005801523155 -0.1067408209964884
444 0.12277990139164374 -0.07035363088107348 -0.10578207807775031
445 0.12220350978396155 -0.06912351452286582 -0.10482955857833409
446 0.12162222550981738 -0.06789972620174696 -0.10388325302625656
447 0.12103610106358764 -0.06668228330255796 -0.10294315106216212
448 0.12044518878440225 -0.0654712033265693 -0.10200924149608825
449 0.11984954085871524 -0.0642665038844208 -0.10108151235965268
450 0.11924920932289784 -0.06306820268925967 -0.10015995095405161
