Index Joint1 Joint2 Joint3 Joint4 Joint5 Joint6
0 3.14 -1.5707 0.0 -1.5707 -1.5707 -1.5707
1 3.139318617769042 -1.5696891801148605 0.01899307504802738 -1.5678550842473555 -1.571092624299303 -1.5707
2 3.1386292846905866 -1.5686768119772594 0.03807045627444851 -1.5650342601772027 -1.5714876587662614 -1.5707
3 3.1379318077448715 -1.5676629829720445 0.05722795148450389 -1.5622388061753505 -1.5718851771533697 -1.5707
4 3.1372259877754702 -1.566647782965842 0.07646116214524253 -1.5594700333008389 -1.5722852559520502 -1.5707
5 3.1365116193574116 -1.565631304416295 0.09576547414082534 -1.5567292861216153 -1.5726879744130953 -1.5707
6 3.135788490683539 -1.5646136424982235 0.11513604791246382 -1.5540179435811905 -1.5730934145528388 -1.5707
7 3.135056383473764 -1.5635948952488483 0.13456780794310436 -1.5513374198935133 -1.5735016611423955 -1.5707
8 3.1343150729126115 -1.5625751637344074 0.1540554315476105 -1.5486891654619532 -1.5739128016769441 -1.5707
9 3.1335643276212983 -1.561554552240673 0.17359333693086593 -1.5460746678166293 -1.574326926321609 -1.5707
10 3.13280390967153 -1.560533168490061 0.19317567047920642 -1.5434954525623221 -1.574744127830042 -1.5707
11 3.1320335746492645 -1.5595111238881934 0.21279629325523908 -1.5409530843268013 -1.575164501431291 -1.5707
12 3.1312530717778553 -1.5584885338029255 0.2324487666728336 -1.5384491676965255 -1.5755881446799962 -1.5707
13 3.1304621441113 -1.5574655178789745 0.2521263373383716 -1.5359853481232608 -1.5760151572643455 -1.5707
14 3.1296605288097217 -1.5564422003913594 0.27182192105679676 -1.5335633127811423 -1.5764456407655745 -1.5707
15 3.1288479575107635 -1.5554187106408899 0.29152808601730046 -1.5311847913489882 -1.57687969836211 -1.5707
16 3.128024156812206 -1.5543951833948653 0.3112370351943895 -1.5288515566872019 -1.5773174344707397 -1.5707
17 3.127188848882854 -1.5533717593759793 0.33094058802650383 -1.5265654253722722 -1.5777589543164503 -1.5707
18 3.126341752220529 -1.5523485858021018 0.3506301614672826 -1.5243282580446502 -1.578204363421855 -1.5707
19 3.12548258257778 -1.5513258169791135 0.3702967505451009 -1.5221419595175782 -1.5786537670064247 -1.5707
20 3.124611054077684 -1.5503036149482379 0.3899309086157878 -1.5200084785852654 -1.5791072692851156 -1.5707
21 3.123726880543671 -1.5492821501883074 0.40952272755267044 -1.5179298074586265 -1.5795649726554741 -1.5707
22 3.122829777068651 -1.5482616023720495 0.4290618181884377 -1.515907980745724 -1.5800269767619806 -1.5707
23 3.121919461849614 -1.547242161173721 0.4485372914057976 -1.5139450738822116 -1.5804933774263252 -1.5707
24 3.1209956583141745 -1.5462240271231853 0.46793774036929203 -1.5120432009047065 -1.5809642654326181 -1.5707
25 3.120058097564987 -1.5452074124987425 0.48725122449924424 -1.5102045114475384 -1.5814397251573054 -1.5707
26 3.1191065211663065 -1.5441925422476381 0.5064652559102966 -1.5084311868312406 -1.5819198330349564 -1.5707
27 3.118140684293854 -1.5431796549191121 0.5255667891700164 -1.5067254351002555 -1.5824046558532396 -1.5707
28 3.117160359264261 -1.5421690035901097 0.5445422153749496 -1.5050894848586067 -1.582894248873487 -1.5707
29 3.116165339453289 -1.541160856758343 0.5633773616878908 -1.5035255777469847 -1.5833886537774289 -1.5707
30 3.1151554436023674 -1.5401554991713429 0.5820574976244656 -1.5020359594043804 -1.5838878964461238 -1.5707
31 3.1141305205004537 -1.5391532325536095 0.600567349510235 -1.500622868763858 -1.5843919845839403 -1.5707
32 3.113090454012449 -1.538154376187184 0.6188911246393654 -1.4992885255473516 -1.5849009052087655 -1.5707
33 3.1120351684063445 -1.5371592672942855 0.637012546737282 -1.4980351158506617 -1.5854146220394014 -1.5707
34 3.1109646339089685 -1.5361682611645529 0.6549149043444809 -1.4968647757492783 -1.585933072822258 -1.5707
35 3.109878872395066 -1.53518173096455 0.672581113676216 -1.4957795729101449 -1.5864561666516803 -1.5707
36 3.1087779630872765 -1.5342000671642806 0.6899937973512575 -1.4947814862653388 -1.5869837813510694 -1.5707
37 3.1076620481166053 -1.5332236765154095 0.7071353801010556 -1.4938723838912273 -1.5875157609946724 -1.5707
38 3.106531337766066 -1.5322529805196157 0.7239882021504747 -1.493053999339928 -1.5880519136615785 -1.5707
39 3.1053861151965383 -1.5312884133339184 0.7405346503915234 -1.4923279067859951 -1.5885920095228883 -1.5707
40 3.1042267404363177 -1.5303304190736393 0.7567573067515827 -1.491695495475098 -1.5891357793688776 -1.5707
41 3.103053653407334 -1.5293794484933196 0.7726391123016434 -1.4911579440856384 -1.5896829136838546 -1.5707
42 3.1018673757644715 -1.5284359550513478 0.7881635446901556 -1.4907161957290669 -1.5902330623709855 -1.5707
43 3.1006685113424504 -1.527500390394557 0.8033148054763656 -1.490370934408647 -1.5907858352166093 -1.5707
44 3.099457745038875 -1.5265731993332305 0.8180780129448533 -1.4901225638173043 -1.5913408031629488 -1.5707
45 3.098235840012675 -1.5256548144125908 0.8324393950970973 -1.4899711893712486 -1.59189750042984 -1.5707
46 3.097003633142792 -1.5247456502211325 0.8463864768307514 -1.489916604337826 -1.5924554274912026 -1.5707
47 3.095762028769299 -1.5238460976058372 0.8599082549242024 -1.4899582808180838 -1.5930140548724125 -1.5707
48 3.094511990822991 -1.522956517986057 0.8729953544180293 -1.4900953661869527 -1.593572827693311 -1.5707
49 3.0932545335333304 -1.5220772379687897 0.8856401603721339 -1.4903266853833936 -1.5941311708416757 -1.5707
50 3.09199071098115 -1.5212085444661332 0.8978369197838331 -1.4906507491924381 -1.5946884946271271 -1.5707
51 3.09072160582465 -1.5203506805000875 0.9095818096392227 -1.4910657683894086 -1.5952442007389902 -1.5707
52 3.0894483175690923 -1.5195038418512714 0.9208729685549579 -1.4915696733457473 -1.5957976883161256 -1.5707
53 3.08817195076832 -1.5186681746686221 0.9317104911323174 -1.4921601384485523 -1.5963483599336614 -1.5707
54 3.086893603538559 -1.5178437741101432 0.9420963858514491 -1.4928346104825088 -1.596895627321028 -1.5707
55 3.0856143567333505 -1.5170306840343606 0.9520344989399024 -1.4935903399788926 -1.5974389166465117 -1.5707
56 3.0843352640768344 -1.5162288977126896 0.9615304080304697 -1.494424414460416 -1.5979776732333961 -1.5707
57 3.0830573434866175 -1.5154383594883902 0.9705912904841043 -1.4953337925041277 -1.5985113656085312 -1.5707
58 3.0817815697437716 -1.5146589672713535 0.9792257719392473 -1.496315337601633 -1.5990394888224917 -1.5707
59 3.080508868592683 -1.5138905757316314 0.9874437609465372 -1.4973658509053065 -1.599561567018083 -1.5707
60 3.079240112283383 -1.5131330000391954 0.9952562754832517 -1.4984821020961752 -1.6000771552580937 -1.5707
61 3.0779761165080637 -1.512386019992525 1.002675266770252 -1.4996608577777586 -1.6005858406518698 -1.5707
62 3.076717638634674 -1.5116493843830323 1.0097134452094345 -1.5008989069751193 -1.6010872428423513 -1.5707
63 3.075465377104957 -1.5109228154541512 1.0163841125025108 -1.5021930834866768 -1.6015810139303086 -1.5707
64 3.0742199718419907 -1.5102060133310267 1.0227010031801695 -1.5035402849881423 -1.6020668379209662 -1.5707
65 3.072982005501931 -1.5094986603169904 1.028678137931934 -1.5049374889168003 -1.6025444297807974 -1.5707
66 3.071752005404378 -1.5088004249744862 1.0343296903345414 -1.5063817652671645 -1.6030135341901222 -1.5707
67 3.0705304459833327 -1.508110965929236 1.039669867867677 -1.5078702865053168 -1.6034739240714195 -1.5707
68 3.0693177516138332 -1.5074299353560576 1.044712807502482 -1.5094003348606713 -1.6039253989651603 -1.5707
69 3.068114299685942 -1.506756982122087 1.049472485659418 -1.5109693072834423 -1.6043677833155 -1.5707
70 3.066920423816064 -1.5060917545778152 1.053962641956647 -1.5125747183674794 -1.6048009247182144 -1.5707
71 3.065736417104171 -1.5054339029982047 1.058196715899706 -1.514214201535246 -1.6052246921734612 -1.5707
72 3.064562535363344 -1.5047830816852876 1.0621877954851708 -1.515885508768329 -1.6056389743767676 -1.5707
73 3.0633990002644964 -1.5041389507503258 1.0659485765903276 -1.5175865091463014 -1.606043678073394 -1.5707
74 3.062246002353701 -1.5035011775981175 1.0694913319823582 -1.5193151864318537 -1.6064387264940192 -1.5707
75 3.061103703912105 -1.5023338193791407 1.0880748383221295 -1.5193977475859575 -1.6067504635826106 -1.5707
