Index Joint1 Joint2 Joint3 Joint4 Joint5 Joint6
0 -0.0013627644619158689 0.002021639770278917 0.03798615009605476 0.0056898315052890955 -0.0007852485986063069 0.0
1 -0.0013687359490765273 0.0020253503626526835 0.038179474160899375 0.005655046623078151 -0.0007728208931012214 0.0
2 -0.0014175624002840802 0.0020277152483480477 0.03834393602957599 0.005615158605302305 -0.0008467370299460753 0.0
3 -0.001421882390202869 0.002031234389034411 0.03852718615368425 0.005577638141814821 -0.0008298955346693431 0.0
4 -0.0014248957197745393 0.0020346632832019 0.03870506991250309 0.0055385749709276075 -0.0008098433587821943 0.0
5 -0.0014269999229013011 0.0020379862188087566 0.038877011747513415 0.005497864492020695 -0.000787390151713452 0.0
6 -0.0014849264233619277 0.002039517527217245 0.039010183140850696 0.005450691025103501 -0.0008772025720173457 0.0
7 -0.0014874709014497927 0.0020425677796524514 0.03916861441483487 0.0054067912896612145 -0.0008544307325558083 0.0
8 -0.0014892835545408795 0.002045497020029483 0.03932000431824346 0.0053610810071883196 -0.0008296155391967198 0.0
9 -0.0014903916363048178 0.002048300113485181 0.0394639394517508 0.005313492774859014 -0.0008028285671357787 0.0
10 -0.0015581750536234596 0.002048890639393716 0.039559281400994906 0.005258197419572141 -0.0009090599621544047 0.0
11 -0.0015595292072975572 0.00205140021939626 0.03968699935780865 0.005207097243897222 -0.0008814100770452893 0.0
12 -0.0015601515034372971 0.002053772594026257 0.03980607127805999 0.005153949278237246 -0.0008517563473552989 0.0
13 -0.0015600174329744867 0.002056003274503209 0.03991603621698894 0.0050986846918969235 -0.0008200813883709854 0.0
14 -0.0015752542476054196 0.002057557560471047 0.04000506889150274 0.005039187887435649 -0.0008180868463375281 0.0
15 -0.0015746456840541412 0.0020594603512190056 0.04009483887135559 0.004979507599860549 -0.000784409036496942 0.0
16 -0.0015731598581641857 0.0020612081513069615 0.0401740441936492 0.004917517943206636 -0.000748573163873167 0.0
17 -0.0015707438802849462 0.002062795491630072 0.040242133687551876 0.004853144740983558 -0.0007105298868961077 0.0
18 -0.0015916336936736817 0.002063431540807983 0.04028207426069145 0.004783684217337659 -0.0007169196196558648 0.0
19 -0.001588425911458457 0.002064649888209543 0.04032570629713034 0.004714392931089648 -0.0006764692355308826 0.0
20 -0.0015841035639507922 0.0020656893123329628 0.040356438220401726 0.004642503480829866 -0.0006336257462726726 0.0
21 -0.0016104868032372722 0.0020655140767247143 0.04035218928662193 0.004564750348328274 -0.000648391591633869 0.0
22 -0.001605089854866257 0.0020661407945292377 0.040354603831545606 0.004487521872295923 -0.0006028290132294693 0.0
23 -0.0015983377996583246 0.002066563583648314 0.04034203007759197 0.0044074658861708174 -0.0005546559457345289 0.0
24 -0.0016312544296250562 0.0020654451820426947 0.04028607383814818 0.004320603754679128 -0.0005793796011599256 0.0
25 -0.0016230792675636621 0.0020653952581370437 0.040240649380424154 0.004234755842494069 -0.0005281581097384011 0.0
26 -0.0016132377799432445 0.0020651069219851633 0.04017780167309642 0.0041458440753853205 -0.0004740752327413897 0.0
27 -0.001601590768517627 0.002064565302688777 0.040096617149790646 0.004053787796336018 -0.0004170342686178808 0.0
28 -0.0016446276964984085 0.00206194062299506 0.0399582382241396 0.003953420797495724 -0.0004570841567038096 0.0
29 -0.0016309061635821974 0.0020608108331614237 0.03983701931323139 0.0038549635377152064 -0.00039649320258201457 0.0
30 -0.00161494357402862 0.0020593748753443635 0.03969454354820467 0.003753146233730787 -0.00033264867337677123 0.0
31 -0.0016678035669933267 0.0020553106559758013 0.03948096761475985 0.0036413691100079535 -0.0003873027101775144 0.0
32 -0.0016491484199492056 0.0020531646898805517 0.03929225297652706 0.0035327433644380844 -0.0003194948481379631 0.0
33 -0.001627704168808766 0.0020506419671482007 0.03907907350146586 0.003420599371479028 -0.00024811032344321455 0.0
34 -0.0016922651552829905 0.002044805829588972 0.03877736618179384 0.003296335884528833 -0.0003197768497363899 0.0
35 -0.001667347105104669 0.002041416579387127 0.0385113323310826 0.0031771182862480657 -0.00024397712581805252 0.0
36 -0.0016389649418348442 0.0020375607040945677 0.038217553137257734 0.0030543448733959737 -0.00016426173247238496 0.0
37 -0.001717388995942806 0.0020295347138310667 0.03781353331769413 0.002916638906306461 -0.0002555457676586435 0.0
38 -0.0016845661556310074 0.0020246241016660263 0.03746052250737063 0.002786814052743445 -0.00017093353535062273 0.0
39 -0.0016474755298917993 0.0020191408154665333 0.037076858253225646 0.0026536102258742505 -8.207300109567742e-05 0.0
40 -0.0017421762331713566 0.0020084282314714163 0.03655623333183712 0.002501858632657118 -0.00019567085051168268 0.0
41 -0.0016994928515420545 0.002001687560669776 0.03610840454409613 0.002362117040262073 -0.00010142301909868038 0.0
42 -0.0016516337472560199 0.001994263800601085 0.035628139647410836 0.002219508785014421 -2.636388239989182e-06 0.0
43 -0.0017651916075572109 0.001980325320739957 0.03497864490817104 0.0020537950199306316 -0.00014114964520913186 0.0
44 -0.0017104477716385598 0.0019714671567291377 0.03443259317290297 0.0019058959199957778 -3.6512021299050135e-05 0.0
45 -0.0016495821546623165 0.001961835339810865 0.033854502106248255 0.0017561029617353839 7.286386097377621e-05 0.0
46 -0.0015823038462012516 0.0019514014663086464 0.03324512157303043 0.0016048955201325033 0.00018693306679097127 0.0
47 -0.0017233896063705589 0.001932635819704326 0.03241822327161758 0.0014227745578550815 1.3160119935659998e-05 0.0
48 -0.007515439609698643 0.0019656120863158185 0.032046841845417194 0.001180006362321533 -0.004602920195218203 0.0
49 -0.006673463958428877 0.001952763404535614 0.03136059365434591 0.0010303978501174744 -0.0038213203040703054 0.0
50 -0.006982680561278095 0.0019362160418628573 0.03044256420687663 0.0008259577717897007 -0.00411729174069074 0.0
51 -0.006139216477898667 0.0019200889202581285 0.029695533546410295 0.0006810039437394858 -0.0033501961193340636 0.0
52 -0.005322862385147067 0.0019017772615931633 0.02891788039324626 0.0005405027075168858 -0.002617113261011867 0.0
53 -0.005787854622519019 0.0018811067392919699 0.027862327763529038 0.00032430739122106316 -0.003053627068224528 0.0
54 -0.004967607764921741 0.0018605912515946583 0.027055107445690167 0.00019228829768153533 -0.002329151320122001 0.0
55 -0.00417809392499798 0.0018386034936366995 0.02623813638094094 6.72072726977304e-05 -0.0016401443052405113 0.0
56 -0.004794866953402896 0.0018150675775984192 0.02508172524224051 -0.00015633062674138198 -0.0022051283073770125 0.0
57 -0.003995074387362061 0.0017920797328967225 0.024273347262914104 -0.0002684904121527513 -0.0015163449705017946 0.0
58 -0.0032285524601749567 0.001768288547338056 0.023473849702164762 -0.00037200995163341006 -0.0008636402516337307 0.0
59 -0.003984221027730391 0.0017431752697439015 0.02225877231263011 -0.0005978810872211636 -0.0015396053946461932 0.0
60 -0.003202594522008552 0.0017195344279464825 0.02150260272512707 -0.0006852531422136912 -0.0008805574657724609 0.0
61 -0.002456453637922346 0.001695689689124401 0.020770512858073797 -0.0007630767565019779 -0.00025802984157471433 0.0
62 -0.0017451555043114528 0.001671950399843013 0.02006720829165397 -0.0008315580354008312 0.0003291375195010833 0.0
63 -0.002674827046871674 0.0016470238380438221 0.018834526094713568 -0.001055835813642188 -0.0004756779347177306 0.0
64 -0.001939835897337326 0.001624767292063513 0.01820972255713208 -0.0011061396063961676 0.00012800993784239055 0.0
65 -0.0012398895955233935 0.0016030506714419504 0.01762378381863688 -0.001146850942431258 0.0006972970454045805 0.0
66 -0.0005758448467773022 0.0015820226118601604 0.017075390250965296 -0.0011790787726187824 0.0012321145267561232 0.0
67 -0.0016488626842366576 0.0015587125459860884 0.015866347809044723 -0.0013987196064228493 0.0003302186653904249 0.0
68 -0.0009532498281955734 0.001540004058174779 0.015414946422511785 -0.0014128740310547707 0.0008901307192995846 0.0
69 -0.00029533988107857147 0.001522104799041442 0.015000838503670056 -0.0014195729350074977 0.0014150510906395814 0.0
70 0.00032621384058159207 0.0015051479382979635 0.014623433969654763 -0.0014195762184314588 0.0019065882188527281 0.0
71 0.0009127887504015124 0.0014892332340260583 0.014281678789365836 -0.0014136127595843228 0.00236634645768169 0.0
72 -0.0003056048684833399 0.0014691100825062209 0.013120178145985189 -0.0016289941942667534 0.0013785048021746852 0.0
73 0.0003235779453242149 0.0014558602766000521 0.01288000410204376 -0.0016063813215666809 0.00187402549802964 0.0
74 0.0009157773394207478 0.0014435214710060659 0.012669400450000437 -0.0015791207302868983 0.0023367374654326206 0.0
75 0.0014725953223694397 0.001432151380047677 0.012486552643558095 -0.0015479130983810571 0.0027683499252655003 0.0
76 0.0019956223511646658 0.0014217857746590104 0.012329553680562178 -0.001513385753372798 0.0031705330689862452 0.0
77 0.000673017763146884 0.0014043765163384713 0.01121283964724559 -0.0017240960711665653 0.0021308182109769013 0.0
